check_id,check_url,last_checked_at,last_checked_status_code,supplier_name,supplier_is_beekeeper,supplier_postcode,country,sell_direct,medium,packaging_type,honey_type,next_check_at,check_enabled,parser
b254928e-77d0-11e8-87ed-e4b3182e34ed,http://www.hiveandkeeper.com/available/copy-of-344-g-12-oz-animal-farm-goxhill-north-lincs-fruity-aaab6,2018-11-10 15:46:38.014601+00:00,404,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-11-11 12:14:17+00:00,false,simple
b25493ba-77d0-11e8-87ed-e4b3182e34ed,http://www.hiveandkeeper.com/available/copy-of-344-g-12-oz-animal-farm-goxhill-north-lincs-fruity-aaab6,2018-11-10 15:47:52.477659+00:00,404,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-11-11 17:06:03+00:00,false,simple
b25494dc-77d0-11e8-87ed-e4b3182e34ed,http://www.hiveandkeeper.com/available/honey-from-dave-gillan-whitburn-west-lothian-hk4wd,2018-11-10 15:42:33.231255+00:00,404,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-11-11 16:30:15+00:00,false,simple
b254963a-77d0-11e8-87ed-e4b3182e34ed,http://www.hiveandkeeper.com/available/honey-from-dave-gillan-whitburn-west-lothian-hk4wd,2018-11-10 15:45:41.397291+00:00,404,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-11-11 13:31:44+00:00,false,simple
b2549748-77d0-11e8-87ed-e4b3182e34ed,http://www.hiveandkeeper.com/available/floral-tooting-honey-224g,2018-11-10 15:43:16.651989+00:00,200,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-11-11 15:38:19+00:00,false,simple
b254982e-77d0-11e8-87ed-e4b3182e34ed,http://www.hiveandkeeper.com/available/floral-tooting-honey-224g,2018-11-10 15:44:32.552599+00:00,200,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-11-11 17:14:58+00:00,false,simple
b2549914-77d0-11e8-87ed-e4b3182e34ed,http://www.hiveandkeeper.com/available/fruity-staines-upon-thames,2018-11-10 15:43:20.200239+00:00,200,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-11-11 19:00:29+00:00,false,simple
b25499e6-77d0-11e8-87ed-e4b3182e34ed,http://www.hiveandkeeper.com/available/21qowcpsutdh9vqhu037sgdeiyglfw,2018-11-10 15:43:49.969412+00:00,200,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-11-11 16:57:51+00:00,false,simple
b2549ac2-77d0-11e8-87ed-e4b3182e34ed,http://www.hiveandkeeper.com/available/21qowcpsutdh9vqhu037sgdeiyglfw,2018-11-10 15:47:37.152306+00:00,200,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-11-11 11:48:09+00:00,false,simple
b2abecb5-d1df-4142-b023-0c72e23fd3dd,https://www.payneshoney.co.uk/english-honey/english-honey-with-royal-jelly/,2018-11-24 13:26:42.841486+00:00,200,Paynes Honey,true,BN6 9NP,england,true,jar,glass,wildflower,2018-11-25 10:09:11+00:00,true,simple
b43201ba-55b3-11e8-b21a-e4b3182e34ed,https://localhoneyman.co.uk/product/british-golden-honey/,2018-11-24 13:27:17.73961+00:00,200,Local Honey Man,true,E17 6BH,england,true,jar,glass,golden,2018-11-25 11:44:37+00:00,true,simple
b5c10712-5ddc-11e8-b567-e4b3182e34ed,http://www.thehoneybcompany.co.uk/store/p14/English_Blossom_600g_Plastic_pot.html,2018-11-24 13:24:33.685783+00:00,200,The Honey B Company,true,DL10 6HQ,england,true,jar,plastic,blossom,2018-11-25 14:09:11+00:00,true,simple
b5c1102c-5ddc-11e8-b567-e4b3182e34ed,http://www.fromfieldandflower.co.uk/product/london-honey/,2018-11-24 13:25:56.449712+00:00,200,From Field and Flower,false,SE1 1TL,england,true,jar,glass,wildflower,2018-11-25 12:35:10+00:00,true,simple
b5c1251c-5ddc-11e8-b567-e4b3182e34ed,http://mytimefare.co.uk/product/raw-enfield-honey/,2018-11-24 13:25:52.228187+00:00,200,My Time Fare,false,N13 4JG,england,true,jar,glass,wildflower,2018-11-25 13:23:04+00:00,true,simple
b6f3f20c-5878-11e8-b947-e4b3182e34ed,https://thelondonhoneycompany.co.uk/collections/honey/products/pure-honey-london-jar-250g,2018-06-17 13:01:46.626489+00:00,404,London Honey Company,true,SE1 2NR,england,true,jar,glass,blossom,2018-06-18 09:10:04+00:00,false,simple
b6f3f388-5878-11e8-b947-e4b3182e34ed,https://thelondonhoneycompany.co.uk/collections/honey/products/pure-honey-oxfordshire-jar-250g,2018-11-24 13:24:24.880428+00:00,200,London Honey Company,true,SE1 2NR,england,true,jar,glass,blossom,2018-11-25 15:43:57+00:00,true,simple
b743f752-586e-11e8-b947-e4b3182e34ed,https://www.quincehoneyfarm.co.uk/shop/honey/dandelion-honey-227g/,2018-11-24 13:23:32.481149+00:00,200,Quince Honey Farm,true,EX36 3AZ,england,true,jar,glass,dandelion,2018-11-25 12:35:07+00:00,true,simple
b74422af-532b-50d4-8ec6-43b256993330,https://www.hiveandkeeper.com/available/caramel-heather-honey-from-fylingdales-yorkshire-jes69,2018-11-11 15:02:51.872246+00:00,200,Hive & Keeper,false,,,true,jar,glass,wildflower,NULL,false,squarespace
b8516ddc-abe5-50f4-9b1b-bb61d847d2e4,https://www.aecre.co.uk/products/lewes-honey-east-chiltington,2018-11-11 14:58:46.397297+00:00,200,Aecre Honey,false,,,true,jar,glass,wildflower,NULL,false,shopify
b9f24aa5-872f-56eb-b7d5-41708eef0ee1,https://honeyguides.co.uk/england/somerset/city-of-bath-honey/,2018-11-22 20:25:12.371768+00:00,200,Honeyguides,true,,,true,jar,glass,wildflower,NULL,false,bigcommerce
ba488fca-581c-11e8-a178-e4b3182e34ed,https://www.west-country-honey.co.uk/collections/honey/products/west-country-raw-honey,2018-11-24 13:24:51.975118+00:00,200,West Country Honey,true,BS49 5HE,england,true,jar,glass,blossom,2018-11-25 15:41:23+00:00,true,simple
baa7f6cb-39c1-5d4a-abfd-d6b6e70eda9d,https://www.hiveandkeeper.com/available/honey-from-dave-gillan-whitburn-west-lothian,2018-11-11 14:57:36.975612+00:00,200,Hive & Keeper,false,,,true,jar,glass,wildflower,NULL,false,squarespace
bb8f64f0-572e-49d5-ab5b-b4abfd95539b,http://thelondonbeecompany.com/product/london-bee-company-raw-spring-honey/,2018-11-24 13:27:44.275089+00:00,200,The London Bee Co,true,HA2 7HH,england,true,jar,glass,wildflower,2018-11-25 19:11:27+00:00,true,simple
bfe9d2ed-5809-11e8-af69-e4b3182e34ed,https://www.west-country-honey.co.uk/collections/honey/products/west-country-set-honey,2018-11-24 13:23:23.408534+00:00,200,West Country Honey,true,BS49 5HE,england,true,jar,glass,blossom,2018-11-25 09:16:05+00:00,true,simple
c07207e3-9893-556d-9c5e-8c82f3a17d3e,https://www.hiveandkeeper.com/available/spicy-godstone-honey-224g,2018-11-11 14:58:40.331083+00:00,200,Hive & Keeper,false,,,true,jar,glass,wildflower,NULL,false,squarespace
c5fb6108-c860-5842-8006-6d0a4379d831,https://www.hiveandkeeper.com/available/floral-honey-from-storrington-sussex,2018-11-11 15:00:14.935449+00:00,200,Hive & Keeper,false,,,true,jar,glass,wildflower,NULL,false,squarespace
c85827b7-55bf-11e8-9d91-e4b3182e34ed,https://localhoneyman.co.uk/product/british-borage-honey/,2018-11-24 13:25:45.764588+00:00,200,Local Honey Man,true,E17 6BH,england,true,jar,glass,borage,2018-11-25 11:05:54+00:00,true,simple
c958e97c-55bf-11e8-9d91-e4b3182e34ed,https://localhoneyman.co.uk/product/rapeseed-honey/,2018-11-24 13:27:04.671009+00:00,200,Local Honey Man,true,E17 6BH,england,true,jar,glass,rapeseed,2018-11-25 17:00:54+00:00,true,simple
cca1f65d-50b5-4347-a294-3ed1a26d5238,https://www.payneshoney.co.uk/english-honey/thick-english-honey/,2018-06-20 00:00:00+00:00,0,Paynes Honey,true,BN6 9NP,england,true,jar,plastic,wildflower,2018-06-24 03:00:00+00:00,false,simple
d20538b2-586e-11e8-b947-e4b3182e34ed,https://www.quincehoneyfarm.co.uk/shop/honey/set-blossom-honey-45g/,2018-11-24 13:26:52.988686+00:00,200,Quince Honey Farm,true,EX36 3AZ,england,true,jar,glass,blossom,2018-11-25 10:40:07+00:00,true,simple
d25774ba-586e-11e8-b947-e4b3182e34ed,https://www.quincehoneyfarm.co.uk/shop/honey/1-5kg-exmoor-heather-honey/,2018-10-12 18:40:02.548088+00:00,404,Quince Honey Farm,true,EX36 3AZ,england,true,jar,glass,heather,2018-10-13 18:12:48+00:00,false,simple
d2a5552c-586e-11e8-b947-e4b3182e34ed,https://www.quincehoneyfarm.co.uk/shop/honey/1-5kg-devon-flower-set-honey/,2018-11-24 13:23:21.019596+00:00,200,Quince Honey Farm,true,EX36 3AZ,england,true,jar,glass,wildflower,2018-11-25 12:08:58+00:00,true,simple
d2acc47e-5dd7-11e8-b567-e4b3182e34ed,https://www.happyvalleyhoney.co.uk/product/blossom-honey/,2018-11-24 13:25:48.874487+00:00,200,Happy Valley Honey,true,SK10 5AZ,england,true,jar,glass,blossom,2018-11-25 10:49:41+00:00,true,simple
d2acc58c-5dd7-11e8-b567-e4b3182e34ed,https://www.happyvalleyhoney.co.uk/product/heather-honey/,2018-11-24 13:27:08.266262+00:00,200,Happy Valley Honey,true,SK10 5AZ,england,true,jar,glass,heather,2018-11-25 12:13:41+00:00,true,simple
d2acc6a4-5dd7-11e8-b567-e4b3182e34ed,https://www.happyvalleyhoney.co.uk/product/soft-set-honey/,2018-11-24 13:25:59.677559+00:00,200,Happy Valley Honey,true,SK10 5AZ,england,true,jar,glass,wildflower,2018-11-25 13:49:31+00:00,true,simple
d2acce56-5dd7-11e8-b567-e4b3182e34ed,http://www.ropershoney.co.uk/1-x-local-summer-honey-runnyset--340g-collected-370-24-p.asp,2018-11-24 13:25:08.404317+00:00,200,Roper's Honey,true,S44 5UW,england,true,jar,glass,wildflower,2018-11-25 09:34:51+00:00,true,simple
d2acce56-5dd7-11e8-b567-e4b3182e34ef,https://www.ropershoney.co.uk/1-x-local-summer-honey-runnyset-24-p.asp,2018-11-24 13:27:38.340178+00:00,200,Roper's Honey,true,S44 5UW,england,true,jar,glass,wildflower,2018-11-25 17:00:08+00:00,true,simple
d2accf6e-5dd7-11e8-b567-e4b3182e34ed,http://www.ropershoney.co.uk/honey-45g-479-p.asp,2018-11-24 13:25:29.184842+00:00,200,Roper's Honey,true,S44 5UW,england,true,jar,glass,wildflower,2018-11-25 10:26:35+00:00,true,simple
d3eb8454-17c7-511f-84ec-480ea4f79a50,https://www.aecre.co.uk/products/gallywood-chelmsford-honey,2018-11-11 14:57:45.369889+00:00,200,Aecre Honey,false,,,true,jar,glass,wildflower,NULL,false,shopify
d43275bc-591a-11e8-b947-e4b3182e34ed,http://fossewayhoney.co.uk/index.php?route=product/product&path=63&product_id=66,2018-11-24 13:25:43.896201+00:00,200,Honey Blossom Farm Ltd,true,OX15 5HY,england,true,jar,glass,wildflower,2018-11-25 17:09:26+00:00,true,simple
d4327ca6-591a-11e8-b947-e4b3182e34ed,http://fossewayhoney.co.uk/index.php?route=product/product&path=63&product_id=65,2018-11-24 13:24:16.4585+00:00,200,Honey Blossom Farm Ltd,true,OX15 5HY,england,true,jar,glass,wildflower,2018-11-25 11:50:32+00:00,true,simple
d432875a-591a-11e8-b947-e4b3182e34ed,http://willowbrookfarm.co.uk/product/honey-set,2018-11-24 13:23:04.999866+00:00,200,Willowbrook Farm,false,OX5 2QQ,england,false,jar,glass,wildflower,2018-11-25 09:29:42+00:00,true,simple
d4328c96-591a-11e8-b947-e4b3182e34ed,http://willowbrookfarm.co.uk/product/honey-clear,2018-11-24 13:23:42.473565+00:00,200,Willowbrook Farm,false,OX5 2QQ,england,false,jar,glass,wildflower,2018-11-25 13:34:39+00:00,true,simple
d7414419-9163-4723-9f49-22fa0aff2511,http://www.thehoneyfarm.co.uk/catalog_view.php?id=36,2018-11-24 17:00:46.810673+00:00,1000,New Quay Honey Farm,true,SA44 6NN,wales,true,jar,glass,wildflower,2018-11-25 19:25:44+00:00,true,simple
d7a4592a-e652-11e8-8fe5-e4b3182e34ed,https://birdandblendtea.com/uk_en/tea/search/honey/brighton-raw-honey.html?___store=uk_en,2018-11-24 13:25:31.860541+00:00,200,Bird and Blend Tea Co,false,BN1 1UN,england,true,jar,glass,wildflower,2018-11-25 16:37:55+00:00,true,simple
ded6e426-bde8-54db-9514-cc8a21bf13bb,https://www.hiveandkeeper.com/available/a-nutty-honey-from-pulborough-sussex,2018-11-11 14:59:43.384933+00:00,200,Hive & Keeper,false,,,true,jar,glass,wildflower,NULL,false,squarespace
e1e05fef-7902-43e8-ac1a-8c87b7d9e2d9,http://www.croftapiaries.co.uk/product/runny-honey-tub-1-35kg/,2018-11-24 13:24:02.364105+00:00,200,Croft Apiaries,true,LN8 2BE,england,true,jar,plastic,wildflower,2018-11-25 13:39:11+00:00,true,simple
e465dfce-5914-11e8-b947-e4b3182e34ed,https://thelondonhoneycompany.co.uk/collections/honey/products/pure-honey-salisbury-plain-jar-250g,2018-11-24 13:25:05.993678+00:00,200,London Honey Company,true,SE1 2NR,england,true,jar,glass,blossom,2018-11-25 11:16:08+00:00,true,simple
e465e5fa-5914-11e8-b947-e4b3182e34ed,https://thelondonhoneycompany.co.uk/collections/honey/products/pure-honey-shropshire-jar-250g,2018-11-24 13:24:26.371012+00:00,200,London Honey Company,true,SE1 2NR,england,true,jar,glass,blossom,2018-11-25 18:13:45+00:00,true,simple
e465e834-5914-11e8-b947-e4b3182e34ed,https://thelondonhoneycompany.co.uk/collections/honey/products/pure-honey-shropshire-ling-heather-jar-250g,2018-11-24 13:24:18.767454+00:00,200,London Honey Company,true,SE1 2NR,england,true,jar,glass,ling-heather,2018-11-25 18:11:49+00:00,true,simple
e465ea1e-5914-11e8-b947-e4b3182e34ed,https://thelondonhoneycompany.co.uk/collections/honey/products/pure-honey-wood-sage-jar-250g,2018-11-24 13:25:10.226634+00:00,200,London Honey Company,true,SE1 2NR,england,true,jar,glass,wood-sage,2018-11-25 09:23:07+00:00,true,simple
e4ce2f45-5807-11e8-a3be-e4b3182e34ed,https://thelondonhoneycompany.co.uk/collections/honey/products/raw-honey-borage-jar-250g,2018-11-24 13:23:46.322863+00:00,200,London Honey Company,true,SE1 2NR,england,true,jar,glass,borage,2018-11-25 15:39:46+00:00,true,simple
e4f7b35c-5807-11e8-a3be-e4b3182e34ed,https://thelondonhoneycompany.co.uk/collections/honey/products/raw-honey-isle-of-purbeck-jar-250g,2018-11-24 13:23:06.691454+00:00,200,London Honey Company,true,SE1 2NR,england,true,jar,glass,blosson,2018-11-25 14:32:58+00:00,true,simple
e534651a-5807-11e8-a3be-e4b3182e34ed,https://thelondonhoneycompany.co.uk/collections/honey/products/raw-honey-london-jar-250g,2018-05-15 07:19:17.024742+00:00,200,London Honey Company,true,SE1 2NR,england,true,jar,glass,blosson,2018-05-15 11:19:17.024742+00:00,false,simple
e55b9d64-5807-11e8-a3be-e4b3182e34ed,https://thelondonhoneycompany.co.uk/collections/honey/products/raw-honey-oxfordshire-jar-250g,2018-05-15 07:19:17.503363+00:00,200,London Honey Company,true,SE1 2NR,england,true,jar,glass,blossom,2018-05-15 10:19:17.503363+00:00,false,simple
e5a43b2d-5807-11e8-a3be-e4b3182e34ed,https://thelondonhoneycompany.co.uk/collections/honey/products/raw-honey-salisbury-plain-jar-250g,2018-05-15 07:19:17.986278+00:00,200,London Honey Company,true,SE1 2NR,england,true,jar,glass,blossom,2018-05-15 09:19:17.986278+00:00,false,simple
e5ddb109-2b97-5dc3-b29f-e76efd3178e9,https://www.hiveandkeeper.com/available/spicy-bradwell-on-sea-honey,2018-11-21 14:39:22.342551+00:00,200,Hive & Keeper,false,,,true,jar,glass,wildflower,NULL,false,squarespace
e5ee2f14-5807-11e8-a3be-e4b3182e34ed,https://thelondonhoneycompany.co.uk/collections/honey/products/raw-honey-shropshire-jar-250g,2018-05-15 07:19:18.243761+00:00,200,London Honey Company,true,SE1 2NR,england,true,jar,glass,blossom,2018-05-15 09:19:18.243761+00:00,false,simple
e6142404-5807-11e8-a3be-e4b3182e34ed,https://thelondonhoneycompany.co.uk/collections/honey/products/raw-honey-shropshire-ling-heather-jar-250g,2018-05-15 07:19:18.729338+00:00,200,London Honey Company,true,SE1 2NR,england,true,jar,glass,ling-heather,2018-05-15 10:19:18.729338+00:00,false,simple
e65e99ca-5807-11e8-a3be-e4b3182e34ed,https://thelondonhoneycompany.co.uk/collections/honey/products/raw-honey-wood-sage-jar-250g,2018-05-15 07:19:18.983782+00:00,200,London Honey Company,true,SE1 2NR,england,true,jar,glass,wood-sage,2018-05-15 10:19:18.983782+00:00,false,simple
e6851096-9c36-4097-ae4a-d7ad27473d10,https://www.payneshoney.co.uk/english-honey/340g-thick-english/,2018-11-24 13:24:31.914557+00:00,200,Paynes Honey,true,BN6 9NP,england,true,jar,glass,wildflower,2018-11-25 11:16:28+00:00,true,simple
e74f6bd5-7682-48c3-888d-3b252ccaf63e,http://www.thebeefarmer.co.uk/webshop/honey/227g-8oz-honey/,2018-11-24 13:27:07.723128+00:00,200,The Bee Farmer,true,LE67 1AH,england,true,jar,glass,wildflower,2018-11-25 16:00:12+00:00,true,simple
e9a73fe5-1787-4f67-a0d0-4c788036bed1,http://www.stickeys.co.uk/product/yorkshire-blossom/,2018-11-24 13:24:55.599894+00:00,200,Stickey's Honey,true,WF4 4BA,england,true,jar,glass,blossom,2018-11-25 16:39:54+00:00,true,simple
e9a73fe5-1787-4f67-a0d0-4c788036bed2,http://www.stickeys.co.uk/product/wakefield-summer-honey/,2018-11-24 13:27:19.285752+00:00,200,Stickey's Honey,true,WF4 4BA,england,true,jar,glass,wildflower,2018-11-25 15:16:55+00:00,true,simple
e9a73fe5-1787-4f67-a0d0-4c788036bed3,http://www.stickeys.co.uk/product/borage-honey/,2018-11-24 13:25:00.237813+00:00,200,Stickey's Honey,true,WF4 4BA,england,true,jar,glass,borage,2018-11-25 18:38:11+00:00,true,simple
e9a73fe5-1787-4f67-a0d0-4c788036bedc,http://www.stickeys.co.uk/product/leeds-summer-honey-2/,2018-11-24 13:25:46.583898+00:00,200,Stickey's Honey,true,WF4 4BA,england,true,jar,glass,wildflower,2018-11-25 14:50:02+00:00,true,simple
e9a73fe5-1787-4f67-a0d0-4c788036bedd,http://www.stickeys.co.uk/product/woodland-honey/,2018-11-24 13:25:27.596598+00:00,200,Stickey's Honey,true,WF4 4BA,england,true,jar,glass,woodland,2018-11-25 19:42:17+00:00,true,simple
e9a73fe5-1787-4f67-a0d0-4c788036bede,http://www.stickeys.co.uk/product/rhubarb-triangle-honey/,2018-11-24 13:26:46.827209+00:00,200,Stickey's Honey,true,WF4 4BA,england,true,jar,glass,wildflower,2018-11-25 15:36:20+00:00,true,simple
e9a73fe5-1787-4f67-a0d0-4c788036bedf,http://www.stickeys.co.uk/product/heather-honey/,2018-11-24 13:27:16.125513+00:00,200,Stickey's Honey,true,WF4 4BA,england,true,jar,glass,heather,2018-11-25 10:08:25+00:00,true,simple
eb5476b2-5ec2-4916-a292-81b81a681ff9,https://www.payneshoney.co.uk/english-honey/42g-mini-pot-thick-english-honey/,2018-11-24 13:24:01.441689+00:00,200,Paynes Honey,true,BN6 9NP,england,true,jar,glass,wildflower,2018-11-25 14:04:50+00:00,true,simple
ebd39fc8-8e91-11e8-8895-e4b3182e34ed,http://www.birdysdevonhoney.co.uk/html/products.html,2018-11-24 13:25:11.088577+00:00,200,Birdy's Devon Honey,true,PL7 5HN,england,true,jar,glass,wildflower,2018-11-25 14:37:56+00:00,true,simple
ebd3b0a8-8e91-11e8-8895-e4b3182e34ed,http://www.birdysdevonhoney.co.uk/html/products.html,2018-11-24 13:25:26.539862+00:00,200,Birdy's Devon Honey,true,PL7 5HN,england,true,jar,glass,wildflower,2018-11-25 10:29:29+00:00,true,simple
ebd3b8e6-8e91-11e8-8895-e4b3182e34ed,http://www.birdysdevonhoney.co.uk/html/products.html,2018-11-24 13:23:34.72325+00:00,200,Birdy's Devon Honey,true,PL7 5HN,england,true,jar,glass,wildflower,2018-11-25 09:34:31+00:00,true,simple
ebd3bfee-8e91-11e8-8895-e4b3182e34ed,http://www.birdysdevonhoney.co.uk/html/products.html,2018-11-24 13:24:27.579332+00:00,200,Birdy's Devon Honey,true,PL7 5HN,england,true,jar,glass,wildflower,2018-11-25 16:16:25+00:00,true,simple
ebd3c62e-8e91-11e8-8895-e4b3182e34ed,http://www.birdysdevonhoney.co.uk/html/products.html,2018-11-24 13:24:11.320757+00:00,200,Birdy's Devon Honey,true,PL7 5HN,england,true,jar,glass,wildflower,2018-11-25 13:21:45+00:00,true,simple
ebd3cc46-8e91-11e8-8895-e4b3182e34ed,http://www.birdysdevonhoney.co.uk/html/products.html,2018-11-24 13:27:52.338978+00:00,200,Birdy's Devon Honey,true,PL7 5HN,england,true,jar,glass,wildflower,2018-11-25 15:44:32+00:00,true,simple
ebd3eb04-8e91-11e8-8895-e4b3182e34ed,https://pahammond5.wixsite.com/localexeterrawhoney/the-beekeeper-and-the-honey,2018-11-24 13:25:55.605218+00:00,200,Local Exeter Raw Honey,true,EX1 3AS,england,true,jar,glass,wildflower,2018-11-25 12:06:31+00:00,true,simple
edbf2b45-7eb7-42a2-a0a8-9f7e0cf23aac,https://www.payneshoney.co.uk/non-drip-squeezy-bottle-range/250g-squeezable-bottle-english-honey/,2018-11-24 13:24:30.980186+00:00,200,Paynes Honey,true,BN6 9NP,england,true,jar,plastic,wildflower,2018-11-25 17:01:11+00:00,true,simple
eeffba97-12ac-57d6-8c63-b2043c44ca98,https://www.hiveandkeeper.com/available/a-nutty-honey-from-pulborough-sussex,2018-11-11 14:59:43.385284+00:00,200,Hive & Keeper,false,,,true,jar,glass,wildflower,NULL,false,squarespace
ef0ee1e0-5dfc-11e8-b567-e4b3182e34ed,http://www.hiveandkeeper.com/available/fruity-honey-from-brain-bull-braintree-essex,2018-06-20 00:00:00+00:00,0,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-06-24 03:00:00+00:00,false,simple
ef0ee1e0-5dfc-11e8-b567-e4b3182e34ef,http://www.hiveandkeeper.com/available/copy-of-344-g-12-oz-animal-farm-goxhill-north-lincs-fruity-aaab6,2018-06-20 00:00:00+00:00,0,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-06-24 03:00:00+00:00,false,simple
ef0ee8c0-5dfc-11e8-b567-e4b3182e34ed,http://www.hiveandkeeper.com/shop/fruity-honey-from-brain-bull-braintree-essex,2018-06-20 17:01:22.158778+00:00,404,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-06-21 10:14:00+00:00,false,simple
ef0eee06-5dfc-11e8-b567-e4b3182e34ed,http://www.hiveandkeeper.com/shop/caramel-honey-from-keith-lomax-burnham-on-crouch,2018-06-20 17:03:31.485626+00:00,404,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-06-21 12:19:06+00:00,false,simple
ef0ef716-5dfc-11e8-b567-e4b3182e34ed,http://www.hiveandkeeper.com/shop/fruity-ottershaw-honey,2018-06-20 17:00:56.686179+00:00,404,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-06-21 19:18:06+00:00,false,simple
f099a178-ca1b-5357-8974-c9fe96581869,https://www.hiveandkeeper.com/available/floral-tooting-honey-224g,2018-11-11 14:58:08.547982+00:00,200,Hive & Keeper,false,,,true,jar,glass,wildflower,NULL,false,squarespace
f3869da1-586a-11e8-b341-e4b3182e34a0,https://www.chainbridgehoney.com/product/tweedside-honey-including-heather-standard-jar-454g/,2018-11-24 13:26:35.538445+00:00,200,Chain Bridge Honey Farm,true,TD15 2XT,england,true,jar,plastic,heather-blossom-mix,2018-11-25 10:22:27+00:00,true,simple
f3869da1-586a-11e8-b341-e4b3182e34a1,https://www.chainbridgehoney.com/product/tweedside-honey-140g/,2018-11-24 13:23:24.451953+00:00,200,Chain Bridge Honey Farm,true,TD15 2XT,england,true,jar,plastic,blossom,2018-11-25 09:24:42+00:00,true,simple
f3869da1-586a-11e8-b341-e4b3182e34ed,https://www.chainbridgehoney.com/product/tweedside-honey-454g/,2018-08-18 14:30:11.021554+00:00,404,Chain Bridge Honey Farm,true,TD15 2XT,england,true,jar,plastic,blossom,2018-08-19 16:07:12+00:00,false,simple
f3869da1-586a-11e8-b341-e4b3182e34ee,https://www.chainbridgehoney.com/product/heather-honey/,2018-11-24 13:27:25.886428+00:00,200,Chain Bridge Honey Farm,true,TD15 2XT,england,true,jar,plastic,heather,2018-11-25 19:14:15+00:00,true,simple
f3869da1-586a-11e8-b341-e4b3182e34ef,https://www.chainbridgehoney.com/product/tweedside-honey-340g/,2018-11-24 13:26:55.224053+00:00,200,Chain Bridge Honey Farm,true,TD15 2XT,england,true,jar,plastic,blossom,2018-11-25 14:24:00+00:00,true,simple
f3869da1-586a-11e8-ca00-e4b3182e34ed,http://haughtonhoney.com/shop/honey/340g-jar-of-haughton-honey,2018-11-24 13:23:20.320049+00:00,200,Haughton Honey,true,CW6 9RJ,england,true,jar,glass,wildflower,2018-11-25 14:29:08+00:00,true,simple
f3869da1-586a-11e8-ca01-e4b3182e34ed,http://haughtonhoney.com/shop/honey/english-heather-honey-340g-jar,2018-11-24 13:24:18.219542+00:00,200,Haughton Honey,true,CW6 9RJ,england,true,jar,glass,heather,2018-11-25 11:39:06+00:00,true,simple
f3869da1-586a-11e8-ca02-e4b3182e34ed,http://haughtonhoney.com/shop/honey/honey-900g-pot,2018-11-24 13:24:17.933103+00:00,200,Haughton Honey,true,CW6 9RJ,england,true,jar,plastic,heather,2018-11-25 10:21:29+00:00,true,simple
f514d5f2-f04c-4af2-bb4d-0c8fc29dc58d,http://www.midgleygreen.com/shop/somerset-set-honey,2018-11-24 13:24:21.799903+00:00,200,Midgley Green,false,BS21 7QH,england,false,jar,glass,wildflower,2018-11-25 17:57:06+00:00,true,simple
f7fcb426-132b-40d1-8def-82ab33d9977f,https://scottishbeecompany.co.uk/product/scottish-blossom-honey/,2018-11-24 13:27:20.742899+00:00,200,Scottish Bee Company,true,EH4 9EP,scotland,true,jar,glass,blossom,2018-11-25 14:11:16+00:00,true,simple
fdc0a60a-5804-11e8-9fce-e4b3182e34ed,https://localhoneyman.co.uk/product/pure-heather-ling-honey/,2018-11-24 17:00:49.237755+00:00,1003,Local Honey Man,true,E17 6BH,england,true,jar,glass,heather,2018-11-25 17:24:23+00:00,true,simple
fe675d22-f008-4593-ba86-c6ef8b6bf328,http://www.thecheeseandwineshop.co.uk/products/340g-sedgemoor-runny-honey-340g.asp,2018-11-24 13:27:46.698134+00:00,200,The Cheese and Wine Shop,false,TA21 8NR,england,false,jar,glass,wildflower,2018-11-25 16:09:56+00:00,true,simple
