check_id,check_url,last_checked_at,last_checked_status_code,supplier_name,supplier_is_beekeeper,supplier_postcode,country,sell_direct,medium,packaging_type,honey_type,next_check_at,check_enabled,parser,latitude,longitude
6f5872ca-5917-11e8-b947-e4b3182e34ed,https://www.quincehoneyfarm.co.uk/shop/honey/limited-edition-ivy-honey-227g/,2018-05-30T12:32:05Z,200,Quince Honey Farm,true,EX36 3AZ,england,true,jar,glass,ivy,2018-05-31 11:14:27+00:00,false,simple,51.0207915765962,-3.83726126105894
6f587554-5917-11e8-b947-e4b3182e34ed,https://www.quincehoneyfarm.co.uk/shop/honey/exmoor-heather-honey-113g/,2018-11-24T13:25:30Z,200,Quince Honey Farm,true,EX36 3AZ,england,true,jar,glass,heather,2018-11-25 15:50:28+00:00,true,simple,51.0207915765962,-3.83726126105894
6f58778e-5917-11e8-b947-e4b3182e34ed,https://www.quincehoneyfarm.co.uk/shop/honey/spring-blossom-honey/,2018-11-24T13:24:04Z,200,Quince Honey Farm,true,EX36 3AZ,england,true,jar,glass,blossom,2018-11-25 16:04:46+00:00,true,simple,51.0207915765962,-3.83726126105894
715b559f-c687-5d95-8625-7020e207d1fb,https://www.hiveandkeeper.com/available/spicy-honey-from-matt-aldridge-woolley,2018-11-11T15:01:49Z,200,Hive & Keeper,false,NA,NA,true,jar,glass,wildflower,NULL,false,squarespace,NA,NA
72f1eb63-5820-11e8-9dd1-e4b3182e34ed,https://www.west-country-honey.co.uk/collections/honey/products/west-country-set-honey,2018-11-24T13:25:27Z,200,West Country Honey,true,BS49 5HE,england,true,jar,glass,blossom,2018-11-25 13:21:20+00:00,true,simple,51.3644990553017,-2.80381557803241
75805b34-e785-11e8-9a6c-e4b3182e34ed,http://www.bees-online.co.uk/detail.asp?ID=462&name=Flower-Honey,2018-11-24T13:23:59Z,200,Maisemore Apiaries,true,GL2 8HT,england,true,jar,glass,wildflower,2018-11-25 15:08:49+00:00,true,simple,51.9020908832114,-2.28088927324323
75805fa8-e785-11e8-9a6c-e4b3182e34ed,http://www.bees-online.co.uk/detail.asp?ID=462&name=Flower-Honey,2018-11-24T13:23:54Z,200,Maisemore Apiaries,true,GL2 8HT,england,true,jar,glass,wildflower,2018-11-25 11:37:45+00:00,true,simple,51.9020908832114,-2.28088927324323
758063fe-e785-11e8-9a6c-e4b3182e34ed,http://www.bees-online.co.uk/detail.asp?ID=462&name=Flower-Honey,2018-11-24T13:27:17Z,200,Maisemore Apiaries,true,GL2 8HT,england,true,jar,glass,wildflower,2018-11-25 18:53:08+00:00,true,simple,51.9020908832114,-2.28088927324323
75806804-e785-11e8-9a6c-e4b3182e34ed,http://www.bees-online.co.uk/detail.asp?ID=462&name=Flower-Honey,2018-11-24T13:26:18Z,200,Maisemore Apiaries,true,GL2 8HT,england,true,jar,glass,wildflower,2018-11-25 18:54:31+00:00,true,simple,51.9020908832114,-2.28088927324323
75806bec-e785-11e8-9a6c-e4b3182e34ed,http://www.bees-online.co.uk/detail.asp?ID=462&name=Flower-Honey,2018-11-24T13:23:10Z,200,Maisemore Apiaries,true,GL2 8HT,england,true,jar,glass,wildflower,2018-11-25 10:19:34+00:00,true,simple,51.9020908832114,-2.28088927324323
76b5a187-ef26-4b23-9eea-2ff9890ddfbf,http://www.midgleygreen.com/shop/somerset-set-honey,2018-06-20T00:00:00Z,0,Midgley Green,false,BS21 7QH,england,false,jar,glass,wildflower,2018-06-24 03:00:00+00:00,false,simple,51.4418231637211,-2.85908526512726
77ad13ab-79a7-4467-8bfb-5ecf5ad2ef38,http://www.bbha.biz/shopproduct.asp?Code=honeycl340,2018-11-24T13:27:46Z,200,Blue Bell Hill Apiaries,true,ME5 9QN,england,true,jar,glass,wildflower,2018-11-25 09:20:51+00:00,true,simple,51.3332122757623,0.50485103214336
77ad13ac-79a7-4467-8bfb-5ecf5ad2ef38,http://www.bbha.biz/shopproduct.asp?Code=honeysqcl340,2018-11-24T13:25:53Z,200,Blue Bell Hill Apiaries,true,ME5 9QN,england,true,jar,glass,wildflower,2018-11-25 14:50:40+00:00,true,simple,51.3332122757623,0.50485103214336
789ae720-ebf7-43fe-b1e1-c4afb0c849fb,http://www.thehoneyfarm.co.uk/catalog_view.php?id=35,2018-11-24T17:00:32Z,1000,New Quay Honey Farm,true,SA44 6NN,wales,true,jar,glass,mountain,2018-11-25 12:21:49+00:00,true,simple,52.1822905798795,-4.34347068473805
791aa11f-fb96-4ea3-8a82-3f25cbf60308,https://www.payneshoney.co.uk/english-honey/227g-thick-english-honey/,2018-11-24T13:23:28Z,200,Paynes Honey,true,BN6 9NP,england,true,jar,glass,wildflower,2018-11-25 18:04:39+00:00,true,simple,50.92700767,-0.162279
7978809e-616c-11e8-985e-e4b3182e34ed,http://www.heatherhills.co.uk/scottish-honey.html?page=shop.product_details&flypage=flypage.pbv.v3.tpl&product_id=3&category_id=1,2018-11-24T13:25:01Z,200,Heather Hills Farm,true,PH10 7JG,scotland,true,jar,glass,blossom,2018-11-25 18:56:17+00:00,true,simple,56.646766,-3.407378
7b6697f5-3ca6-47be-9614-71aa0f6b88ee,http://www.thebeefarmer.co.uk/webshop/honey/340g-12oz-honey/,2018-11-24T13:23:15Z,200,The Bee Farmer,true,LE67 1AH,england,true,jar,glass,wildflower,2018-11-25 17:31:56+00:00,true,simple,52.666172,-1.31420595194252
7c0c9bb4-e646-4afd-9929-455a32f7e65a,https://www.payneshoney.co.uk/english-honey/clear-english-honey/,2018-06-20T00:00:00Z,0,Paynes Honey,true,BN6 9NP,england,true,jar,plastic,wildflower,2018-06-24 03:00:00+00:00,false,simple,50.92700767,-0.162279
7c833fef-5820-11e8-afd3-e4b3182e34ed,https://www.west-country-honey.co.uk/collections/honey/products/west-country-raw-honey,2018-11-24T13:24:15Z,200,West Country Honey,true,BS49 5HE,england,true,jar,glass,blossom,2018-11-25 16:53:56+00:00,true,simple,51.3644990553017,-2.80381557803241
7c899b0f-6f83-49bc-8ed5-83539d35505f,https://www.payneshoney.co.uk/english-honey/340g-english-heather-honey/,2018-11-24T13:26:22Z,200,Paynes Honey,true,BN6 9NP,england,true,jar,glass,heather,2018-11-25 11:03:48+00:00,true,simple,50.92700767,-0.162279
7e4efbd2-3871-45c2-9c4d-7563e22a5b11,https://www.seasonedbychefs.co.uk/product/english-flower-honey/,2018-11-24T13:27:00Z,200,Hoyle's Honey,true,CM14 5SN,england,true,jar,glass,wildflower,2018-11-25 19:44:48+00:00,true,simple,51.6476197035051,0.239726740022658
7e4efbd2-3871-45c2-9c4d-7563e22a5b12,https://www.seasonedbychefs.co.uk/product/english-set-blossom-honey/,2018-11-24T13:25:39Z,200,Hoyle's Honey,true,CM14 5SN,england,true,jar,glass,blossom,2018-11-25 11:52:03+00:00,true,simple,51.6476197035051,0.239726740022658
7e4efbd2-3871-45c2-9c4d-7563e22a5b13,https://www.seasonedbychefs.co.uk/product/english-borage-flower-honey/,2018-11-24T13:23:28Z,200,Hoyle's Honey,true,CM14 5SN,england,true,jar,glass,borage,2018-11-25 09:49:15+00:00,true,simple,51.6476197035051,0.239726740022658
